level_0,index,标题,标题链接,缩略图,right-info,right-info1,lng,lat
103,114,青浦莲盛自然河道,https://www.haodiaoyu.com/diaochang/shanghai/54821.html,http://p6.diaoyur.cn/group6/M00/02/53/cjd0iV532Jirycu7Rh4AZn0IHMBak.jpg!thum,上海市青浦区镇中路159号,免费,120.99236803531241,31.056491773080715
104,115,灯辉路田园路钓场,https://www.haodiaoyu.com/diaochang/shanghai/54631.html,http://p5.diaoyur.cn/group5/M00/02/25/cjd0iV9uTYsXEAeODZcgz8jw4HBrt.jpg!thum,上海市闵行区Y329(灯辉路),免费,121.38861193361008,31.118842580087428
105,116,秦树村口小河,https://www.haodiaoyu.com/diaochang/shanghai/54574.html,http://p5.diaoyur.cn/group5/M00/02/18/cjd0iVbozIPGqEMK186FBUT7k4iSN.jpg!thum,上海市奉贤区西横路,免费,121.70730544394507,30.97793798172931
106,117,长堰村前小河,https://www.haodiaoyu.com/diaochang/shanghai/54573.html,http://p2.diaoyur.cn/group2/M00/06/17/cjd0iVh8aQfy3v72ogLUZA-eHpKis.jpg!thum,上海市奉贤区团青公路辅路,免费,121.48050373643107,30.923720110285377
107,118,川南奉公路438号小河,https://www.haodiaoyu.com/diaochang/shanghai/54543.html,http://p3.diaoyur.cn/group3/M00/06/10/cjd0iVOL9MjIQgnPrsAieFG0Do67d.jpg!thum,上海市奉贤区X438(川南奉公路),免费,121.777273930117,30.987828864113055
108,119,新奉公路3496号小河,https://www.haodiaoyu.com/diaochang/shanghai/54536.html,http://p2.diaoyur.cn/group2/M00/06/0E/cjd0iVgcPQlxzb3etFvm7KVrqNXuJ.jpg!thum,上海市奉贤区新奉公路3496号,免费,121.65076382782395,30.972795936092577
109,120,外青松公路六号桥北面,https://www.haodiaoyu.com/diaochang/shanghai/54512.html,http://p6.diaoyur.cn/group6/M00/02/09/cjd0iV4a81xvVtOqMcbELo0RkunUN.jpg!thum,上海市嘉定区X020(外青松公路),免费,121.1799401450003,31.36551288321923
110,121,嘉定胜辛南路小河,https://www.haodiaoyu.com/diaochang/shanghai/54489.html,http://p5.diaoyur.cn/group5/M00/02/05/cjd0iVFbGmVsy5Yqpv-3jEwSKIRuN.jpg!thum,上海市嘉定区X211(胜辛南路),免费,121.27301746226384,31.31342308140603
111,122,周浦地铁站,https://www.haodiaoyu.com/diaochang/shanghai/54487.html,http://p2.diaoyur.cn/group2/M00/06/03/cjd0iVIpX1nZedPOGMrE07QaS9tRA.jpg!thum,上海市浦东新区天雄支路,免费,121.55045460683195,31.227348292436346
112,123,丰饶路浏翔公路路口,https://www.haodiaoyu.com/diaochang/shanghai/54313.html,http://p4.diaoyur.cn/group4/M00/05/DE/cjd0iVfBeNDC-bXwivhWFKU6qTp9c.jpg!thum,上海市嘉定区浏翔公路2575,30元/天,121.31289825370159,31.369351674330503
113,124,外冈恒飞路中学旁,https://www.haodiaoyu.com/diaochang/shanghai/54308.html,http://p2.diaoyur.cn/group2/M00/05/E0/cjd0iVEwA0KJ9gV6FOXnRultBSQ5q.jpg!thum,上海市嘉定区玉川路,免费,121.1675018404005,31.368631144284997
114,125,上海宝山区通南路河,https://www.haodiaoyu.com/diaochang/shanghai/54226.html,http://p6.diaoyur.cn/group6/M00/01/CC/cjd0iV8DZoQ6RBFkxEeAWj4tISYyH.jpg!thum,上海市宝山区通南路167弄-28号,免费,121.47925140871962,31.346745922250793
115,126,安福市场跟肝胆医院中间一条河,https://www.haodiaoyu.com/diaochang/shanghai/54218.html,http://p4.diaoyur.cn/group4/M00/05/C9/cjd0iVhYgLs4SOCU9TjdouK2kRlWv.jpg!thum,上海市嘉定区彤闻路,免费,121.27259505835202,31.3801553396772
116,127,兴文路桥,https://www.haodiaoyu.com/diaochang/shanghai/54194.html,http://p5.diaoyur.cn/group5/M00/01/C5/cjd0iVkwKB4MV6qAnD3QhGlW5TdCL.jpg!thum,上海市嘉定区新和路,免费,121.19576864112018,31.445488771449728
117,128,银河桥,https://www.haodiaoyu.com/diaochang/shanghai/54130.html,http://p3.diaoyur.cn/group3/M00/05/B4/cjd0iVYEvVxtqW63GKlXf5LmZ2ydo.jpg!thum,上海市松江区松江人民北路,免费,121.22892600208712,31.03264183259444
118,129,孟泾河,https://www.haodiaoyu.com/diaochang/shanghai/54123.html,http://p6.diaoyur.cn/group6/M00/01/B2/cjd0iVU3N7cGZha9wTIoulPxzkWC8.jpg!thum,上海市松江区林绿路,免费,121.22865919187608,31.105308322293933
119,130,小莱港,https://www.haodiaoyu.com/diaochang/shanghai/54053.html,http://p5.diaoyur.cn/group5/M00/01/A3/cjd0iVECHuO9c4Uq6ZfzsjSXiDxwh.jpg!thum,上海市青浦区涞港路,免费,121.3055652160439,31.20437646737639
120,133,龙源路莘莘桥,https://www.haodiaoyu.com/diaochang/shanghai/53982.html,http://p2.diaoyur.cn/group2/M00/05/8C/cjd0iVIk49bAyMK2iRqpT-j6Q8PU3.jpg!thum,上海市松江区龙源路629号,免费,121.2062976907087,31.063293269135425
121,134,蟠龙江潘家桥,https://www.haodiaoyu.com/diaochang/shanghai/53909.html,http://p6.diaoyur.cn/group6/M00/01/73/cjd0iVdBuMteZv5U86SbaOpkQlGHW.jpg!thum,上海市闵行区吴翟路3069号,免费,121.30748522459685,31.219327963102877
122,135,凯翔农庄垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/53748.html,http://p2.diaoyur.cn/group2/M00/03/C9/cjd0iV0FRaxhcA83rXpCil5jNbnwZ.jpg!thum,上海市奉贤区新四平公路2908,50元/天,121.73798580023099,30.962171031070117
123,136,共青森林公园,https://www.haodiaoyu.com/diaochang/shanghai/53697.html,http://p3.diaoyur.cn/group3/M00/03/B1/cjd0iVe2sFSqWarBl-3LkAXTOzpIy.jpg!thum,上海市杨浦区,免费,121.53251993732523,31.265524144657057
124,137,新农河路,https://www.haodiaoyu.com/diaochang/shanghai/53692.html,http://p3.diaoyur.cn/group3/M00/03/B1/cjd0iVRGeZoFv2kIM0SCiNcBdxX7V.jpg!thum,上海市松江区新农河路,免费,121.23447959624146,31.037135176464492
125,138,北场公路钓场,https://www.haodiaoyu.com/diaochang/shanghai/53606.html,http://p2.diaoyur.cn/group2/M00/03/9A/cjd0iVeBcPhr-MoOEnYiuTKzUd3lV.jpg!thum,上海市松江区北场公路,免费,121.34525628715456,31.10887606011973
126,139,洞泾汽车站,https://www.haodiaoyu.com/diaochang/shanghai/53540.html,http://p3.diaoyur.cn/group3/M00/03/7A/cjd0iVBHxh27JjtZKDnLE3Fw6SQyo.jpg!thum,上海市松江区长兴路98弄-16号,免费,121.28446562668307,31.087978435155904
127,140,龙腾路桥下,https://www.haodiaoyu.com/diaochang/shanghai/53501.html,http://p2.diaoyur.cn/group2/M00/03/70/cjd0iVN32selHjrz04SOQYWv8Eu6b.jpg!thum,上海市松江区龙腾路,免费,121.21657092369621,31.05999715843418
128,141,辰塔路桥下,https://www.haodiaoyu.com/diaochang/shanghai/53500.html,http://p4.diaoyur.cn/group4/M00/03/6C/cjd0iVgIMXt7eCjY35UhprZR9B08c.jpg!thum,上海市松江区G92(沪杭高速),免费,121.23447959624146,31.037135176464492
129,142,辰丰苑,https://www.haodiaoyu.com/diaochang/shanghai/53464.html,http://p4.diaoyur.cn/group4/M00/03/64/cjd0iVkt4KDhIQT1EniYOFP5j2JuR.jpg!thum,上海市松江区辰塔路,免费,121.1896299311804,31.037319759775887
130,143,六灶港,https://www.haodiaoyu.com/diaochang/shanghai/53404.html,http://p3.diaoyur.cn/group3/M00/03/46/cjd0iVy0KQueUfCBLjnm52iXPv-RE.jpg!thum,上海市浦东新区天雄路,免费,121.61896402477083,31.10892917094397
131,144,栖时路亚,https://www.haodiaoyu.com/diaochang/shanghai/53162.html,http://p2.diaoyur.cn/group2/M00/02/F6/cjd0iVn68MizsacIm7XGLA1ZDpEKr.jpg!thum,上海市奉贤区Y104(南庄路),100元/天,121.43911318448203,30.897170562506403
132,145,蟠龙江,https://www.haodiaoyu.com/diaochang/shanghai/53151.html,http://p2.diaoyur.cn/group2/M00/02/F6/cjd0iV0X94LVMrdZQkTbGcyP2v5g8.jpg!thum,上海市闵行区繁兴路,免费,121.29885012094992,31.21832741386326
133,146,新港桥,https://www.haodiaoyu.com/diaochang/shanghai/53144.html,http://p4.diaoyur.cn/group4/M00/02/F0/cjd0iV7eVwF1nfZ2AOz3oqmdMUCrH.jpg!thum,上海市浦东新区S122(沪南公路),免费,121.58485970786411,31.120077939878794
134,147,淞沪路复旦大学,https://www.haodiaoyu.com/diaochang/shanghai/53125.html,http://p3.diaoyur.cn/group3/M00/02/E6/cjd0iVgsARY4qubG7aKNS9LPJ8ED2.jpg!thum,上海市杨浦区淞沪路2014号,免费,121.52025701144007,31.31067504998511
135,148,经二河殷行路段,https://www.haodiaoyu.com/diaochang/shanghai/53124.html,http://p4.diaoyur.cn/group4/M00/02/E9/cjd0iV13Ftzuy475bVk9Qe8inZqCH.jpg!thum,上海市杨浦区殷行路,免费,121.53738402720403,31.334538628905733
136,149,佘山高尔夫钓场,https://www.haodiaoyu.com/diaochang/shanghai/53016.html,http://p4.diaoyur.cn/group4/M00/02/C2/cjd0iVe6rxQb95SCUX3IhFzvqsDWc.jpg!thum,上海市松江区嘉松南路,免费,121.23700176143538,31.085320056617363
137,150,佘山银湖钓场,https://www.haodiaoyu.com/diaochang/shanghai/52981.html,http://p4.diaoyur.cn/group4/M00/02/AF/cjd0iVlLvjn4J1zEi7b-rsKCXhZ2w.jpg!thum,上海市松江区,免费,121.23447959624146,31.037135176464492
138,151,张施钓场,https://www.haodiaoyu.com/diaochang/shanghai/52960.html,http://p4.diaoyur.cn/group4/M00/02/A8/cjd0iV7Ob254qLDW3jGZnfliBSIpv.jpg!thum,上海市松江区长施公路,免费,121.30720923999162,31.112418746677157
139,152,新奉公路2913号,https://www.haodiaoyu.com/diaochang/shanghai/52954.html,http://p4.diaoyur.cn/group4/M00/02/A6/cjd0iVwWx0qosQrMtiET8B62nHh7L.jpg!thum,上海市奉贤区新奉公路2913号,免费,121.6524310559013,30.983212422674743
140,155,黄浦江白莲泾,https://www.haodiaoyu.com/diaochang/shanghai/52904.html,http://p2.diaoyur.cn/group2/M00/02/96/cjd0iVw692At7NpVoT1y8azDUPG3v.jpg!thum,上海市浦东新区世博大道桥,免费,121.50761802375771,31.199804294938094
141,156,大团无名小溪流,https://www.haodiaoyu.com/diaochang/shanghai/52800.html,http://p2.diaoyur.cn/group2/M00/02/77/cjd0iVMcTfDKruQnAo8Bmylq-XbUg.jpg!thum,上海市奉贤区,免费,121.48050373643107,30.923720110285377
142,157,南芦公路边,https://www.haodiaoyu.com/diaochang/shanghai/52798.html,http://p3.diaoyur.cn/group3/M00/02/73/cjd0iVZQfb3jurA75hnXLV9gvRG0U.jpg!thum,上海市浦东新区南芦公路890号,免费,121.74889562902251,30.969018131699418
143,158,浦东新区南三支路,https://www.haodiaoyu.com/diaochang/shanghai/52794.html,http://p3.diaoyur.cn/group3/M00/02/73/cjd0iVLFhOGSTHX5bJroI7Zvz9dMi.jpg!thum,上海市浦东新区南三支路,免费,121.74466148217073,30.974588840402035
144,159,新奉公路奉浦路交叉口河段,https://www.haodiaoyu.com/diaochang/shanghai/52785.html,http://p2.diaoyur.cn/group2/M00/02/72/cjd0iVaU8nNw17moVSDcxQvP-jf0A.jpg!thum,上海市奉贤区新奉公路6242号,免费,121.64353906883821,30.929831497474375
145,160,凯悦钢质家具配件门口,https://www.haodiaoyu.com/diaochang/shanghai/52783.html,http://p3.diaoyur.cn/group3/M00/02/6F/cjd0iVky5VumoS4-MfN7EC6xLavKn.jpg!thum,上海市奉贤区新四平公路2539,免费,121.73555324909644,30.95012124886837
146,161,奉浦路神州路交叉口河流,https://www.haodiaoyu.com/diaochang/shanghai/52764.html,http://p2.diaoyur.cn/group2/M00/02/6A/cjd0iVxI5EUTyvdVJtlHic41gwqsZ.jpg!thum,上海市奉贤区奉浦路,免费,121.64017262440359,30.927308609632103
147,162,新四平高速出口右拐200米,https://www.haodiaoyu.com/diaochang/shanghai/52761.html,http://p3.diaoyur.cn/group3/M00/02/67/cjd0iVM-rQqaWj8gfcRn7wCGl5eIS.jpg!thum,上海市奉贤区X025(新四平公路),免费,121.48050373643107,30.923720110285377
148,163,永春南路小河,https://www.haodiaoyu.com/diaochang/shanghai/52760.html,http://p2.diaoyur.cn/group2/M00/02/6A/cjd0iVPoWuVRTkJx7Kegw189lXa6Q.jpg!thum,上海市浦东新区永春南路154号,免费,121.74602999492024,30.972836604975562
149,164,上海沈西庄,https://www.haodiaoyu.com/diaochang/shanghai/52751.html,http://p2.diaoyur.cn/group2/M00/02/68/cjd0iVg3GvbJFhZLafnQVA2jRXTHr.jpg!thum,上海市浦东新区沪南公路4390弄,免费,121.58837262139143,31.094523848357877
150,165,军工路国泰市场旁,https://www.haodiaoyu.com/diaochang/shanghai/52750.html,http://p3.diaoyur.cn/group3/M00/02/62/cjd0iV7pyIRnmJ2Griuwz6ELHFB4W.jpg!thum,上海市杨浦区军工路2636号,免费,121.55097661216381,31.335790818565243
151,166,东方国际水产市场码头,https://www.haodiaoyu.com/diaochang/shanghai/52747.html,http://p2.diaoyur.cn/group2/M00/02/60/cjd0iVRQT7wpEor9Vtl30OC825k-z.jpg!thum,上海市杨浦区,免费,121.53251993732523,31.265524144657057
152,167,军工路闸殷路,https://www.haodiaoyu.com/diaochang/shanghai/52738.html,http://p3.diaoyur.cn/group3/M00/02/5E/cjd0iVtyQkzPSDILN628GCsxl4bEX.jpg!thum,上海市杨浦区军工路3980号,免费,121.53790775907908,31.345550667309016
153,168,红星村钓场,https://www.haodiaoyu.com/diaochang/shanghai/52629.html,http://p3.diaoyur.cn/group3/M00/02/CA/cjd0iVulyZMWUv7fxF6oV2jKs4DAI.jpg!thum,上海市闵行区华翔路2110弄47,免费,121.3106960927778,31.206407762293463
154,169,G15桥钓场,https://www.haodiaoyu.com/diaochang/shanghai/52552.html,http://p2.diaoyur.cn/group2/M00/02/0A/cjd0iVobtnfc1jRzgB2xIh5MQ8dAU.jpg!thum,上海市松江区G15(沈海高速),免费,121.32730590628447,31.163470616247203
155,170,丽德创业园钓场,https://www.haodiaoyu.com/diaochang/shanghai/52503.html,http://p3.diaoyur.cn/group3/M00/01/D9/cjd0iVE3TaxcqjmGNdoU8HRKSyerf.jpg!thum,上海市松江区泗博路,免费,121.23447959624146,31.037135176464492
156,171,浦南运河,https://www.haodiaoyu.com/diaochang/shanghai/52328.html,http://p3.diaoyur.cn/group3/M00/01/89/cjd0iV2aEjiL8neKA9XvxVSlQG1FI.jpg!thum,上海市奉贤区S123(浦南运河桥),免费,121.48050373643107,30.923720110285377
157,172,东辰钓场,https://www.haodiaoyu.com/diaochang/shanghai/52233.html,http://p2.diaoyur.cn/group2/M00/01/5B/cjd0iVb-WOyLrUsDqt2vMXJEz5NKe.jpg!thum,上海市宝山区沪生路,100元/天,121.3658376153209,31.38184144003813
158,173,亭福小区钓场,https://www.haodiaoyu.com/diaochang/shanghai/52103.html,http://p4.diaoyur.cn/group4/M00/01/18/cjd0iV7GrCTyFciUSa2-pAd9wZqbn.jpg!thum,上海市松江区九亭大街656号,免费,121.3298648193602,31.13309495824934
159,174,六磊塘桥,https://www.haodiaoyu.com/diaochang/shanghai/52076.html,http://p2.diaoyur.cn/group2/M00/01/09/cjd0iVehVNwKvcnFtY-ZI3CLRpzWM.jpg!thum,上海市闵行区颛兴东路,免费,121.42191709188427,31.07960112865951
160,177,赵家村野河道,https://www.haodiaoyu.com/diaochang/shanghai/52036.html,http://p3.diaoyur.cn/group3/M00/00/FD/cjd0iVHZL6W8GiAqgRxchu0rwyOVN.jpg!thum,上海市闵行区G42(京沪高速),免费,121.38861193361008,31.118842580087428
161,178,庄泾苑钓场,https://www.haodiaoyu.com/diaochang/shanghai/52003.html,http://p3.diaoyur.cn/group3/M00/00/F4/cjd0iVE07ZaykY-1CfeTsQtVUPHup.jpg!thum,上海市松江区洞照路,免费,121.23447959624146,31.037135176464492
162,179,兰花园钓场,https://www.haodiaoyu.com/diaochang/shanghai/51978.html,http://p2.diaoyur.cn/group2/M00/00/F3/cjd0iVwmbLGcoCpfvktaXdsMEr2ND.jpg!thum,上海市松江区德悦路,免费,121.25880286272151,31.106610433838785
163,180,沈海高速淀浦河桥钓场,https://www.haodiaoyu.com/diaochang/shanghai/51955.html,http://p4.diaoyur.cn/group4/M00/00/E1/cjd0iVG30hdVsEoFerwTgHm7cZ2lN.jpg!thum,上海市松江区G15(沈海高速),免费,121.32730590628447,31.163470616247203
164,181,大名公寓钓场,https://www.haodiaoyu.com/diaochang/shanghai/51939.html,http://p2.diaoyur.cn/group2/M00/00/DA/cjd0iVPDhI69MVlZSgTkFYdiLEesp.jpg!thum,上海市松江区鼓浪路,免费,121.28379638009508,31.121618899308
165,182,北场二小区钓场,https://www.haodiaoyu.com/diaochang/shanghai/51930.html,http://p3.diaoyur.cn/group3/M00/00/D4/cjd0iVxUzQ0FT-h9v6aYnCDq5VtlO.jpg!thum,上海市松江区北场公路,免费,121.34525628715456,31.10887606011973
166,183,天行建科创园钓场,https://www.haodiaoyu.com/diaochang/shanghai/51890.html,http://p4.diaoyur.cn/group4/M00/00/C9/cjd0iVar2u693W5HDscPZpNGR4q8U.jpg!thum,上海市松江区恒富路,免费,121.32495255784843,31.128736696399816
167,184,金港花园钓场,https://www.haodiaoyu.com/diaochang/shanghai/51855.html,http://p3.diaoyur.cn/group3/M00/00/BB/cjd0iVjv-RILwMZ6WhoCpbAHKQqD5.jpg!thum,上海市松江区横港公路,免费,121.26895193364443,31.117313744987495
168,185,泗明五金机械厂钓场,https://www.haodiaoyu.com/diaochang/shanghai/51849.html,http://p4.diaoyur.cn/group4/M00/00/B9/cjd0iVD-G9Rt5I0Cl4zMPg7FaykK1.jpg!thum,上海市松江区姚北路,免费,121.31761221786526,31.1049601720699
169,186,申港路野塘,https://www.haodiaoyu.com/diaochang/shanghai/51801.html,http://p3.diaoyur.cn/group3/M00/00/A5/cjd0iVEqS6JFU8rK59TzjW1Xn0aP-.jpg!thum,上海市松江区申港路990号,免费,121.34459252337423,31.068997499246848
170,187,阿叶垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/51784.html,http://p3.diaoyur.cn/group3/M00/00/A0/cjd0iVE51GistyqFQu-ohkWCVn0DK.jpg!thum,上海市奉贤区南十家中心路,100元/天,121.75922949486342,30.949353347499777
171,188,西向阳河路钓场,https://www.haodiaoyu.com/diaochang/shanghai/51678.html,http://p3.diaoyur.cn/group3/M00/00/82/cjd0iVrkMq-PBNwcRSJ3TaoiV1DbO.jpg!thum,上海市青浦区前云路10弄-33号-临,免费,121.27458749368502,31.15363556659034
172,189,周泾路桥,https://www.haodiaoyu.com/diaochang/shanghai/51666.html,http://p3.diaoyur.cn/group3/M00/00/7D/cjd0iVodSPTFZvX6L4ri93GhKxbnV.jpg!thum,上海市闵行区周泾路111,免费,121.27450110094921,31.24831068342293
173,190,会计学院钓场,https://www.haodiaoyu.com/diaochang/shanghai/51661.html,http://p4.diaoyur.cn/group4/M00/00/7F/cjd0iVcYIJrS8e19PFQXNlnwBduoD.jpg!thum,上海市青浦区盈港东路,免费,121.27445627999579,31.176151684438434
174,191,爱博五村钓场,https://www.haodiaoyu.com/diaochang/shanghai/51645.html,http://p2.diaoyur.cn/group2/M00/00/79/cjd0iV1ZSO-53VwzP0QJuBWAGEaXC.jpg!thum,上海市闵行区X213(蟠龙港桥),免费,121.30915549254004,31.2210583979363
175,192,高景花园钓场,https://www.haodiaoyu.com/diaochang/shanghai/51633.html,http://p2.diaoyur.cn/group2/M00/00/75/cjd0iVjM5pwhRs26J1gEOPV9K3q8b.jpg!thum,上海市青浦区东徐联路,免费,121.29204406703322,31.16760114614006
176,193,浦东新区运河,https://www.haodiaoyu.com/diaochang/shanghai/51624.html,http://p2.diaoyur.cn/group2/M00/00/81/cjd0iVZiKJ7bY8e5C9gzHhPywS64l.jpg!thum,上海市浦东新区顾高路1999号,免费,121.65869368349297,31.306807949927137
177,194,松泽大道,https://www.haodiaoyu.com/diaochang/shanghai/51613.html,http://p3.diaoyur.cn/group3/M00/00/7D/cjd0iVOXG3SPu-HFyTlEbQqAZxzmd.jpg!thum,上海市青浦区崧泽大道,免费,121.22613343076519,31.18106059125905
178,195,丰产河,https://www.haodiaoyu.com/diaochang/shanghai/51612.html,http://p4.diaoyur.cn/group4/M00/00/7C/cjd0iV6YmWfdBg5-KsXaEF8ZUtkoD.jpg!thum,上海市青浦区芦沈路,免费,121.21494716102924,31.17191180067219
179,196,西郊枫林苑钓场,https://www.haodiaoyu.com/diaochang/shanghai/51596.html,http://p4.diaoyur.cn/group4/M00/00/79/cjd0iVnXfVckMxKG6Oo8-dgwv5TW1.jpg!thum,上海市青浦区诸光路,免费,121.31783457363152,31.175621058859857
180,199,盐仑浦河,https://www.haodiaoyu.com/diaochang/shanghai/51581.html,http://p2.diaoyur.cn/group2/M00/00/77/cjd0iVR1AELNHCbOsTcaVe86J0KrQ.jpg!thum,上海市闵行区纪淞路506号,免费,121.27790486137401,31.248815764491997
181,200,沙申新村钓场,https://www.haodiaoyu.com/diaochang/shanghai/51564.html,http://p2.diaoyur.cn/group2/M00/00/75/cjd0iVI5LVMUiWPSBFjkGNluDcRzh.jpg!thum,上海市闵行区沪青平公路620号,免费,121.34486149086597,31.178323118735506
182,201,中新村钓场,https://www.haodiaoyu.com/diaochang/shanghai/51523.html,http://p4.diaoyur.cn/group4/M00/00/6B/cjd0iVRjFrTCEOy8GSutnM0ZcDaow.jpg!thum,上海市青浦区秀横路,免费,121.1846460136347,31.22317485575356
183,202,外运河,https://www.haodiaoyu.com/diaochang/shanghai/51521.html,http://p3.diaoyur.cn/group3/M00/00/68/cjd0iVuZl0SdUxB31256I-NFJG8Cv.jpg!thum,上海市浦东新区杨高北一路,免费,121.5913424490515,31.36453157242852
184,203,高东生态园,https://www.haodiaoyu.com/diaochang/shanghai/51520.html,http://p4.diaoyur.cn/group4/M00/00/6A/cjd0iVq2eaNLfpiyVS6oC7UswzZdA.jpg!thum,上海市浦东新区上钦路193号,免费,121.64938344450228,31.316911353866836
185,204,渔友之家钓场,https://www.haodiaoyu.com/diaochang/shanghai/51513.html,http://p2.diaoyur.cn/group2/M00/00/68/cjd0iVEGWlgd34AX5vIFLTBOQRka2.jpg!thum,上海市青浦区东庆路,100元/天,121.16204202574819,31.1243922867605
186,205,青浦流水河,https://www.haodiaoyu.com/diaochang/shanghai/51463.html,http://p2.diaoyur.cn/group2/M00/00/61/cjd0iVH1gYuynWQjz4i8oS7AOpP0V.jpg!thum,上海市青浦区环农科院路,免费,121.21232683439904,31.20233511240121
187,206,远大健康城钓场,https://www.haodiaoyu.com/diaochang/shanghai/51457.html,http://p2.diaoyur.cn/group2/M00/00/5C/cjd0iVJuh4Bw6nmU1dZaOVLgoeIiT.jpg!thum,上海市青浦区徐南路,免费,121.29623770928954,31.160601747353027
188,207,泖甸村钓场,https://www.haodiaoyu.com/diaochang/shanghai/51425.html,http://p4.diaoyur.cn/group4/M00/00/58/cjd0iVDzNHA6uV-WSUrgwiKP1fGRb.jpg!thum,上海市青浦区,免费,121.13055310467274,31.155454317980737
189,208,上虹工业小区钓场,https://www.haodiaoyu.com/diaochang/shanghai/51412.html,http://p2.diaoyur.cn/group2/M00/00/51/cjd0iVg8-rU0hiDJbCBN5vGaTeLjA.jpg!thum,上海市松江区望东中路168号,免费,121.30533097300082,31.126304419185136
190,209,玫瑰园垂钓基地,https://www.haodiaoyu.com/diaochang/shanghai/51359.html,http://p3.diaoyur.cn/group3/M00/00/3C/cjd0iV6VpbtA1KYZ8fEDWiwGOTlN9.jpg!thum,上海市闵行区先新路41号-临,150元/天,121.56295093478126,31.047658104591882
