标题,标题链接,缩略图,right-info,right-info1
华径公园,https://www.haodiaoyu.com/diaochang/shanghai/35413.html,http://p3.diaoyur.cn/group3/M00/04/E9/cjd0iVSz9kZKpjuiVxENdv4hcUftM.jpg!thum,上海市徐汇区华济路,免费
崇明国际会议中心5号桥,https://www.haodiaoyu.com/diaochang/shanghai/35347.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVmKlkun9rUWRFo4iVdHZaSxY.jpg!thum,上海市崇明县长江路,免费
佳康路野河,https://www.haodiaoyu.com/diaochang/shanghai/35289.html,http://p5.diaoyur.cn/group5/M00/00/E9/cjd0iVnurbgkafHcdF-o4Z6QCMRNS.jpg!thum,上海市青浦区沪青平公路2750,免费
天雄路横二河桥,https://www.haodiaoyu.com/diaochang/shanghai/35288.html,http://p2.diaoyur.cn/group2/M00/04/EC/cjd0iVAyTEJgUxZuqCI6f-tRNs5je.jpg!thum,上海市浦东新区S32(申嘉湖高速),免费
周浦工业园,https://www.haodiaoyu.com/diaochang/shanghai/35287.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVG4wzpW-fOA0vR5DKQjiPmES.jpg!thum,上海市浦东新区蓝靛路,免费
外婆泾桥河流,https://www.haodiaoyu.com/diaochang/shanghai/35284.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iV6TH-0f9RD5ENcyBPA1Fts4h.jpg!thum,上海市松江区泗通路,免费
横港公路桥,https://www.haodiaoyu.com/diaochang/shanghai/35283.html,http://p4.diaoyur.cn/group4/M00/04/EA/cjd0iVMByvwNhk5rXtH3soZO9PlWJ.jpg!thum,上海市松江区X321(泗陈公路),免费
泗陈公路河流,https://www.haodiaoyu.com/diaochang/shanghai/35280.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVsS-pE4ULRF31JHwYBMX2qvy.jpg!thum,上海市松江区X321(泗陈公路),免费
赵非公路河,https://www.haodiaoyu.com/diaochang/shanghai/35279.html,http://p4.diaoyur.cn/group4/M00/04/EA/cjd0iVz2MTQDF4p9deZNy1CxOqhUv.jpg!thum,上海市松江区赵非公路698弄-1-～144号,免费
野塘,https://www.haodiaoyu.com/diaochang/shanghai/35201.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVw5kgT-cDj9tROLhiXzPN4Gy.jpg!thum,上海市松江区伴亭东路285号,免费
伴亭路野河,https://www.haodiaoyu.com/diaochang/shanghai/35200.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVbsOdh6oy3ax48XfGMlYvCPT.jpg!thum,上海市闵行区中春路7335弄,免费
置鼎路河流,https://www.haodiaoyu.com/diaochang/shanghai/35192.html,http://p4.diaoyur.cn/group4/M00/04/EA/cjd0iVo89PJWqOS0aAi-bBuly62fY.jpg!thum,上海市青浦区置鼎路,免费
业辉路河流,https://www.haodiaoyu.com/diaochang/shanghai/35191.html,http://p3.diaoyur.cn/group3/M00/04/EA/cjd0iVJc9pX4ZHek3ra6LIu-BU8ty.jpg!thum,上海市青浦区业辉路222弄,免费
野河,https://www.haodiaoyu.com/diaochang/shanghai/35186.html,http://p2.diaoyur.cn/group2/M00/04/ED/cjd0iVA89QTcJihwDHzOMEIfxndgG.jpg!thum,上海市青浦区S125(北青公路),免费
横沔老镇,https://www.haodiaoyu.com/diaochang/shanghai/35158.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVcHqefNMIL7AyhP29G4tZFDC.jpg!thum,上海市浦东新区度假区高架路,免费
光明镇大桥西北侧,https://www.haodiaoyu.com/diaochang/shanghai/35157.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVOAkXiNTqhEtFYzex13Q8PvM.jpg!thum,上海市奉贤区光明路402号,免费
新通波塘支流,https://www.haodiaoyu.com/diaochang/shanghai/35008.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVZ9WMdwsO8vIuKoBLAGQftbl.jpg!thum,上海市青浦区S224(嘉松中路),免费
洞塔路河流,https://www.haodiaoyu.com/diaochang/shanghai/34997.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVPl-T1fG6xsiSkUI2mzpBXWR.jpg!thum,上海市松江区洞桥村路,免费
,,,,
,,,,
辰花路河流,https://www.haodiaoyu.com/diaochang/shanghai/34996.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVlb3udqLRfrVwXWKSMDeZ01A.jpg!thum,上海市松江区X309(辰花路),免费
张家浜桥边,https://www.haodiaoyu.com/diaochang/shanghai/34995.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVyzGNATeYcW5Du48LJp6FgUQ.jpg!thum,上海市浦东新区唐陆公路1649号,免费
方泗路河流,https://www.haodiaoyu.com/diaochang/shanghai/34965.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVTMLWjNbYiSpOUu-v9k4hXJ1.jpg!thum,上海市松江区方泗公路99弄2,免费
金云村河流,https://www.haodiaoyu.com/diaochang/shanghai/34964.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVfF6J427BuVn8T5vymQRkDl-.jpg!thum,上海市青浦区前云路,免费
杨家河流,https://www.haodiaoyu.com/diaochang/shanghai/34963.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVferiJyZBguokHsA5D3SIGRO.jpg!thum,上海市青浦区前云路,免费
王家浜河流,https://www.haodiaoyu.com/diaochang/shanghai/34962.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVko7Zp01gxT8vJq3OMznRFCI.jpg!thum,上海市青浦区前云路,免费
徐晔路河流,https://www.haodiaoyu.com/diaochang/shanghai/34961.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVb3vUEFpxK1PRNDsCzjtrGqe.jpg!thum,上海市青浦区徐晔路,免费
西向阳路淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34958.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVQSE2tZGpvWqdAoOgyThBKHl.jpg!thum,上海市青浦区西向阳河路,免费
西向阳路野河,https://www.haodiaoyu.com/diaochang/shanghai/34957.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVDBeCFk7u-RgOwvpGSKo18hJ.jpg!thum,上海市青浦区西向阳河路,免费
淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34956.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVWmIe9pCgnEul6Dr7vtLHwjx.jpg!thum,上海市松江区西向阳河路,免费
前云路西向阳路河流,https://www.haodiaoyu.com/diaochang/shanghai/34955.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVvwNoPEL9D-QS16cgUpI4eOb.jpg!thum,上海市青浦区前云路66弄-16号-临,免费
淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34954.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVMEva9DN815USAjGfCqbV6Kk.jpg!thum,刘五路走到头，空调场后面,免费
乔家塘桥,https://www.haodiaoyu.com/diaochang/shanghai/34953.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iV0CZhKwQjfxRbySec9Lv1Jdk.jpg!thum,上海市青浦区打铁桥路,免费
浦连路向阳河桥,https://www.haodiaoyu.com/diaochang/shanghai/34911.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVEJUvgYkN7HarCP6z1Q2SO9i.jpg!thum,上海市闵行区浦连路789弄-1-～36号,免费
水闸库,https://www.haodiaoyu.com/diaochang/shanghai/34907.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVKPSMdrc6Wtg7QGoJ48FuBAy.jpg!thum,上海市青浦区前云路85弄-107号-临,免费
刘夏路野河,https://www.haodiaoyu.com/diaochang/shanghai/34906.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVImr4Fk2Pohl0uDvyUGOZN7A.jpg!thum,上海市青浦区刘夏路,免费
金云村野河,https://www.haodiaoyu.com/diaochang/shanghai/34904.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVhqzt5Bjim2D9GJxWlHAaTp3.jpg!thum,上海市青浦区徐晔路,免费
老张垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/34883.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVt7Kdlj5YV40DCH2JESFIgUn.jpg!thum,上海市嘉定区金昌路,100-240元/天
沈庄路沈钱路,https://www.haodiaoyu.com/diaochang/shanghai/34844.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVv3U5DJxmY-2usXVAaHwk8Bb.jpg!thum,上海市浦东新区沈钱路,免费
申长路南虹港桥,https://www.haodiaoyu.com/diaochang/shanghai/34836.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVpAsB1MwRej4XzDJvkSFCmqO.jpg!thum,上海市闵行区申长路,免费
,,,,
,,,,
赵非公路野河,https://www.haodiaoyu.com/diaochang/shanghai/34828.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVr3tWeIydpTLBNswjcS5xCnX.jpg!thum,上海市松江区赵非公路698弄-139号,免费
杜家浜野河,https://www.haodiaoyu.com/diaochang/shanghai/34827.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVzE6RfQuXOG81bwgLsFd27KH.jpg!thum,上海市松江区杜家浜路,免费
刘五公路泗凯路,https://www.haodiaoyu.com/diaochang/shanghai/34824.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVSidhBRzNFX8OKm492tvJ-Q3.jpg!thum,上海市松江区刘五公路,免费
洞薛路三联河,https://www.haodiaoyu.com/diaochang/shanghai/34819.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVy2Uzr19IBEocTV-qKh6Y0Oe.jpg!thum,上海市松江区洞薛路,免费
崇明岛天仙湖,https://www.haodiaoyu.com/diaochang/shanghai/34815.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVJQYZMprb5n9yd3kCeSjtczO.jpg!thum,上海市崇明县井亭路,免费
南奉公路河流,https://www.haodiaoyu.com/diaochang/shanghai/34760.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iV-gOmrBWYidoF28GTfkzsytL.jpg!thum,上海市奉贤区新奉公路7051号,免费
泗泾塘支流,https://www.haodiaoyu.com/diaochang/shanghai/34759.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVv8uFEAlrBjqzTygLcboGR1-.jpg!thum,上海市松江区长施公路,免费
川南奉公路桥,https://www.haodiaoyu.com/diaochang/shanghai/34757.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVz3UYFL2gGpsvVTt8QxeHnd5.jpg!thum,上海市奉贤区洪朱路5号,免费
洪庙桥,https://www.haodiaoyu.com/diaochang/shanghai/34756.html,http://p2.diaoyur.cn/group2/M00/04/EF/cjd0iVYRNOhb8DflTnXUSCgeaGcJu.jpg!thum,上海市奉贤区川南奉公路9031号,免费
水厂水闸淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34730.html,http://p3.diaoyur.cn/group3/M00/04/EC/cjd0iVKlBc3ANeyPzjWQYX9FLIxHn.jpg!thum,上海市青浦区华凤路,免费
沿浦公路19号,https://www.haodiaoyu.com/diaochang/shanghai/34713.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVY8Ef6rVDa5jonmkG17izUbp.jpg!thum,上海市闵行区沿浦公路19-临,免费
野河,https://www.haodiaoyu.com/diaochang/shanghai/34660.html,http://p3.diaoyur.cn/group3/M00/05/67/cjd0iVjgr2bRMPudQi5eGU1Y4tqIF.jpg!thum,上海市金山区X264(金石南路),免费
闵行丰收村丰收河,https://www.haodiaoyu.com/diaochang/shanghai/34620.html,http://p5.diaoyur.cn/group5/M00/00/EC/cjd0iVXIjt6xOSle8ghryGi4RacFN.jpg!thum,上海市闵行区Y080(丰收路),免费
前云路野河,https://www.haodiaoyu.com/diaochang/shanghai/34616.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVrcU-H4xkeWs6pESfiINAPX1.jpg!thum,上海市松江区九泾路889号,免费
人工河,https://www.haodiaoyu.com/diaochang/shanghai/34569.html,http://p4.diaoyur.cn/group4/M00/04/EC/cjd0iVVb1cw-YjpUgoGSdJXk0uM65.jpg!thum,上海市青浦区联民路,免费
野河,https://www.haodiaoyu.com/diaochang/shanghai/34552.html,http://p3.diaoyur.cn/group3/M00/04/EC/cjd0iVJSbnB2EAftHxYgplQ54deUC.jpg!thum,上海市青浦区前云路,免费
园大路2号桥,https://www.haodiaoyu.com/diaochang/shanghai/34113.html,http://p6.diaoyur.cn/group6/M00/00/EE/cjd0iVsNcPWeya1mwBLxSfldTp8gQ.jpg!thum,上海市嘉定区园大路53号,免费
东方肝胆医院,https://www.haodiaoyu.com/diaochang/shanghai/34111.html,http://p3.diaoyur.cn/group3/M00/04/EE/cjd0iVGuOS9BWAvNyDqxHZMdhzQim.jpg!thum,上海市嘉定区墨玉北路,免费
沈梅路建韵路,https://www.haodiaoyu.com/diaochang/shanghai/34003.html,http://p5.diaoyur.cn/group5/M00/00/ED/cjd0iVTHdyGrmWUVuLlQYbsX3cazD.jpg!thum,上海市浦东新区沈梅路96号,免费
晨辰钓场,https://www.haodiaoyu.com/diaochang/shanghai/33978.html,http://p5.diaoyur.cn/group5/M00/01/68/cjd0iVFVLl4M3OEoywN6ueY9DGCvb.jpg!thum,上海市奉贤区S324(大叶公路),100元/天
,,,,
,,,,
联民鱼场,https://www.haodiaoyu.com/diaochang/shanghai/33774.html,http://p2.diaoyur.cn/group2/M00/04/F2/cjd0iV7gJFYO5PLrH0chWT1alodSs.jpg!thum,上海市浦东新区鹿明湖路,免费
安福建材市场边,https://www.haodiaoyu.com/diaochang/shanghai/33761.html,http://p4.diaoyur.cn/group4/M00/04/EE/cjd0iV1CKm27yUWJcNzsEvphatDkO.jpg!thum,上海市嘉定区墨玉北路288号,免费
小白路钓场,https://www.haodiaoyu.com/diaochang/shanghai/33759.html,http://p4.diaoyur.cn/group4/M00/04/EE/cjd0iVa9tIhrMJQfP2CSb507B-d1V.jpg!thum,上海市浦东新区石路,免费
欢乐垂钓场,https://www.haodiaoyu.com/diaochang/shanghai/33750.html,http://p5.diaoyur.cn/group5/M00/00/EE/cjd0iVlV71LdBA6NWYMjOQ4SoIkCe.jpg!thum,上海市青浦区X463(赵青公路),200元/天
鸿忠农庄,https://www.haodiaoyu.com/diaochang/shanghai/33740.html,http://p3.diaoyur.cn/group3/M00/04/EF/cjd0iVWrp-2MLjw3xtEYCbGyn8UuQ.jpg!thum,上海市奉贤区叶良公路辅路,15元/斤
红忠农庄,https://www.haodiaoyu.com/diaochang/shanghai/33738.html,http://p6.diaoyur.cn/group6/M00/00/EF/cjd0iVfOKrmlHjZ5B82LykGAahIdn.jpg!thum,上海市奉贤区叶良公路,15元/斤
恒协路吴塘河,https://www.haodiaoyu.com/diaochang/shanghai/33733.html,http://p2.diaoyur.cn/group2/M00/04/F2/cjd0iVGZEhRKabDvXyl975IjNFwdg.jpg!thum,上海市嘉定区G1501(上海绕城高速),免费
桂圆别墅,https://www.haodiaoyu.com/diaochang/shanghai/33635.html,http://p3.diaoyur.cn/group3/M00/04/F0/cjd0iVhWt9Ayci0mq8-xov45BCarZ.jpg!thum,上海市嘉定区众百南路,免费
周浦沈庄,https://www.haodiaoyu.com/diaochang/shanghai/33520.html,http://p3.diaoyur.cn/group3/M00/04/F0/cjd0iV3zRl9S54pHDGkOsnhTbfWCM.jpg!thum,上海市浦东新区沈梅路,免费
骏苑三期后面,https://www.haodiaoyu.com/diaochang/shanghai/33371.html,http://p5.diaoyur.cn/group5/M00/00/F0/cjd0iVtuR0zNH8gOMLshWAfJklVej.jpg!thum,上海市闵行区S32(申嘉湖高速),免费
鹤亭路钓场,https://www.haodiaoyu.com/diaochang/shanghai/33303.html,http://p5.diaoyur.cn/group5/M00/00/F1/cjd0iVi0GezHDnXYI9V1CN68xMuKS.jpg!thum,上海市浦东新区鹤亭路,免费
金桥加工区外河,https://www.haodiaoyu.com/diaochang/shanghai/33282.html,http://p5.diaoyur.cn/group5/M00/00/F1/cjd0iVM513kP8fwsB7mSxc-lVWoyp.jpg!thum,上海市浦东新区X575(川沙路),免费
沈新河钓场,https://www.haodiaoyu.com/diaochang/shanghai/33113.html,http://p6.diaoyur.cn/group6/M00/00/F2/cjd0iVCo8mMdbNEfVPR3HFqkhQpTa.jpg!thum,上海市浦东新区沈钱路,免费
自然野河,https://www.haodiaoyu.com/diaochang/shanghai/33072.html,http://p6.diaoyur.cn/group6/M00/00/F2/cjd0iV1azuh3J8xtcyLEG-oqKr0bF.jpg!thum,上海市宝山区长联路,免费
鹤雷路钓场,https://www.haodiaoyu.com/diaochang/shanghai/33058.html,http://p5.diaoyur.cn/group5/M00/00/F1/cjd0iVYqZxtJeSibn2dHWuas517F8.jpg!thum,上海市浦东新区鹤雷路,免费
沈师浜,https://www.haodiaoyu.com/diaochang/shanghai/32958.html,http://p3.diaoyur.cn/group3/M00/04/F2/cjd0iVF7gBVur3ac2GT9QzYL-Htw5.jpg!thum,上海市宝山区泰和路1171号,免费
国帆路新江湾洛,https://www.haodiaoyu.com/diaochang/shanghai/32859.html,http://p5.diaoyur.cn/group5/M00/00/F2/cjd0iVrpVz2OjshgoXS5WBZqm8IuH.jpg!thum,上海市杨浦区江湾城路,免费
创建水闸,https://www.haodiaoyu.com/diaochang/shanghai/32743.html,http://p6.diaoyur.cn/group6/M00/00/F3/cjd0iVws8SW-1v63UejGN4TBVrcxZ.jpg!thum,上海市崇明县石沙路,免费
景华公寓外,https://www.haodiaoyu.com/diaochang/shanghai/32682.html,http://p3.diaoyur.cn/group3/M00/04/F3/cjd0iVD4ne0JsNiuZEb1jd9SIWMKG.jpg!thum,上海市嘉定区胜辛路3544号,免费
五灶水库,https://www.haodiaoyu.com/diaochang/shanghai/32676.html,http://p5.diaoyur.cn/group5/M00/00/F3/cjd0iVSMAeHhX27RbGjwzaZ54FOPq.jpg!thum,上海市浦东新区连湖路,免费
,,,,
,,,,
五灶港,https://www.haodiaoyu.com/diaochang/shanghai/32667.html,http://p6.diaoyur.cn/group6/M00/00/F3/cjd0iVKnpbCzBoL-S3GwXrl5tavV1.jpg!thum,上海市浦东新区鹿湖路,免费
无名钓场,https://www.haodiaoyu.com/diaochang/shanghai/32545.html,http://p4.diaoyur.cn/group4/M00/04/F4/cjd0iV9z7BhxQWHp-qiXF3vGYbJg1.jpg!thum,上海市闵行区申富路,150元/天
谷阳路其昌公园内,https://www.haodiaoyu.com/diaochang/shanghai/32484.html,http://p4.diaoyur.cn/group4/M00/04/F4/cjd0iVDdMZ-OJs95a8VneEyoIzkcL.jpg!thum,上海市松江区谷阳北路853号,免费
鲻鱼浜,https://www.haodiaoyu.com/diaochang/shanghai/32443.html,http://p4.diaoyur.cn/group4/M00/04/F4/cjd0iVvz8hjPUAaXYwl4FkqeDxZ6s.jpg!thum,上海市奉贤区金汇塘路,100元/天
淮连闸,https://www.haodiaoyu.com/diaochang/shanghai/24308.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVwvAE7fKpC9-GRUjhDZBnOF0.jpg!thum,江苏省淮安市淮阴区G25(长深高速公路),免费
中新农业泰生示范农场-钓鱼区,https://www.haodiaoyu.com/diaochang/shanghai/24306.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVceUDQ8dOCpSmH4KyWl61sJ3.jpg!thum,上海市崇明县汲浜公路中新农业泰生示范农场内,10-30元/斤
木易家农家乐,https://www.haodiaoyu.com/diaochang/shanghai/24305.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV0ykDewWF4qCli8ct6mXZbjS.jpg!thum,汲浜公路北沿公路北500米,150元/天
海岛人家农家乐,https://www.haodiaoyu.com/diaochang/shanghai/24304.html,http://p2.diaoyur.cn/group2/M00/05/41/cjd0iVGwWPxpvQ7X2Ly9tMcb3Io-r.jpg!thum,北效公路 北沿公路口,80元/天
永安鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24303.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iV4WX2LOoDJYQIK6Z7itUHkR9.jpg!thum,崇明中兴镇北兴村六队,15元/斤
小涂钓场,https://www.haodiaoyu.com/diaochang/shanghai/24302.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVKiA7vaondPLzT4-3w05kROe.jpg!thum,陈家镇揽海路东滩花园南300米,150-200元/天
北横运河,https://www.haodiaoyu.com/diaochang/shanghai/24301.html,http://p2.diaoyur.cn/group2/M00/05/41/cjd0iVmPek4tTjrW-yKx9gnFpQ83L.jpg!thum,上海市崇明县X510(港沿公路),免费
鲜橙农庄,https://www.haodiaoyu.com/diaochang/shanghai/24300.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVivWE719nPIReu2zLYc3b4ZA.jpg!thum,陈家镇陈家镇裕丰村,免费
渔民人家农家乐,https://www.haodiaoyu.com/diaochang/shanghai/24298.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVGW9FhvySKM1frmw0sHR-kCB.jpg!thum,前卫村402号,10-12元/斤
香林丽舍农庄,https://www.haodiaoyu.com/diaochang/shanghai/24297.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVVC10GxgEZJotaeLi6upqFRw.jpg!thum,上海市崇明县县良种场崇明丽峰农庄,12元/斤
瀛东度假村,https://www.haodiaoyu.com/diaochang/shanghai/24296.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iV2rQp-78wutxsoXlmFgDJCZG.jpg!thum,瀛东度假村,免费
瀛东度假村,https://www.haodiaoyu.com/diaochang/shanghai/24295.html,http://p2.diaoyur.cn/group2/M00/05/41/cjd0iVAdvnzDoJa-WCEmOQxkX5ylT.jpg!thum,瀛东村东湖,300元/天
大指头农庄,https://www.haodiaoyu.com/diaochang/shanghai/24294.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVO7WV8Rm24XZwUzixahJlyND.jpg!thum,上海市崇明县中兴镇镇海公路/北滧公路（路口）东,200元/天
锦佰垂钓俱乐部,https://www.haodiaoyu.com/diaochang/shanghai/24293.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVMrU37O51lv0kCRIYhxtGepP.jpg!thum,向化公路陈海公路口,20元/斤
丕林河,https://www.haodiaoyu.com/diaochang/shanghai/24292.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV9z5ek-JwuSdqbNMlUriDnY8.jpg!thum,海市崇明县丕林中路,免费
聚银庄园度假村垂钓区,https://www.haodiaoyu.com/diaochang/shanghai/24291.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVB4HvN0J6P7afj82VmnrMueA.jpg!thum,上海市崇明县港沿镇东首上海聚银庄园度假村内,10-30元/斤
,,,,
,,,,
东平度假村,https://www.haodiaoyu.com/diaochang/shanghai/24290.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVP25tHAdrShJlpXm7KiGZERk.jpg!thum,上海市崇明县新河镇富源花苑西南400米,15元/斤
夏尔喜丽庄园,https://www.haodiaoyu.com/diaochang/shanghai/24289.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVE2ely8xOfHuUbBzNKZoIqWD.jpg!thum,崇明县彷徨村738号（陈海公路与五公路交叉口向西300米）,15元/斤
北湖,https://www.haodiaoyu.com/diaochang/shanghai/24288.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVSBswz8WdPvAQFqLiURCtyYa.jpg!thum,崇明岛北沿公路1288号(岛中段北侧和黄瓜沙之间),免费
笑乐园农家乐,https://www.haodiaoyu.com/diaochang/shanghai/24287.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVNYUrA6cE873yIO-lkqPBDdz.jpg!thum,崇明县东平镇国家森林公园（北沿公路北）,15元/斤
名阳生态园垂钓区,https://www.haodiaoyu.com/diaochang/shanghai/24286.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVZpkxDfs2M0BXgTVECyOANwj.jpg!thum,上海市崇明县蟠龙公路2688号上海名阳生态园内,10-100元/天
稻和湾生态园,https://www.haodiaoyu.com/diaochang/shanghai/24285.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVbp0vDtTSXJj2ROf7damCr5n.jpg!thum,上海市崇明县堡镇北路191,18元/斤
亚联垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/24284.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVjycbMF5WoCw8dnJ1hu9LGvp.jpg!thum,国家森林公园西侧,20元/斤
竑平钓场,https://www.haodiaoyu.com/diaochang/shanghai/24283.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVkOrMn-HfThDJy6Y2tA3zGqV.jpg!thum,上海市崇明县竖新镇竖西村新烈公路竖西村路向西1000米,100元/天
水上乐园,https://www.haodiaoyu.com/diaochang/shanghai/24282.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVuJjGAhLXKr9TM6O7fdBZ5nS.jpg!thum,上海市崇明县水上乐园,15元/斤
永胜河,https://www.haodiaoyu.com/diaochang/shanghai/24281.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVum4ZMXFgjhyce5WV8-GNfSE.jpg!thum,永胜一路到底,免费
东海滩,https://www.haodiaoyu.com/diaochang/shanghai/24280.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVdGeT41D7LjRABNk9su6PwXy.jpg!thum,上海市崇明县东海滩,免费
富民沙路钓点,https://www.haodiaoyu.com/diaochang/shanghai/24279.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVD5-ViM8hprHEcX6OazqjbWu.jpg!thum,上海市崇明县富民沙路,免费
仕南度假村钓鱼会所,https://www.haodiaoyu.com/diaochang/shanghai/24278.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVClW5Z4Mpfm8VtsceF0ikIn9.jpg!thum,上海市崇明县港西镇港东公路888,18元/斤
新丰河,https://www.haodiaoyu.com/diaochang/shanghai/24277.html,http://p6.diaoyur.cn/group6/M00/01/3F/cjd0iVcU3RLyDE1OknoZgSaw0jdsq.jpg!thum,新丰路到底,免费
永新路桥,https://www.haodiaoyu.com/diaochang/shanghai/24276.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV-MIqk3jZOHl5dpEaQi2yAFw.jpg!thum,永新路桥,免费
东兴野钓园,https://www.haodiaoyu.com/diaochang/shanghai/24275.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVzk1sxZp3C8mWuenUcGwVHtr.jpg!thum,东兴六路,免费
东兴浜水库,https://www.haodiaoyu.com/diaochang/shanghai/24274.html,http://p4.diaoyur.cn/group4/M00/05/40/cjd0iVlHe0ox4UaMc23CqPwsnBpY7.jpg!thum,东兴路,免费
新民镇钓场,https://www.haodiaoyu.com/diaochang/shanghai/24273.html,http://p2.diaoyur.cn/group2/M00/05/42/cjd0iVig8bORqdv-a67K5eEkV9GF4.jpg!thum,上海市崇明县丰乐路民东路（靠近菜场）,免费
小高鱼塘,https://www.haodiaoyu.com/diaochang/shanghai/24272.html,http://p5.diaoyur.cn/group5/M00/01/3F/cjd0iVvBAY-cKsoOmWwRrSgaMkjVb.jpg!thum,上海市崇明县进新路,10元/斤
臻绿生态休闲农庄,https://www.haodiaoyu.com/diaochang/shanghai/24271.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iVF8hX0jTmPSwyDJvMaRknZoq.jpg!thum,上海崇明庙镇庙南村1428号,免费
,,,,
,,,,
江滩,https://www.haodiaoyu.com/diaochang/shanghai/24269.html,http://p3.diaoyur.cn/group3/M00/05/3E/cjd0iV65xIMhp4rReydakgOTluWi1.jpg!thum,长横渡口,免费
